2.50422,2.57385,8.72783,2.73094,1.36361
2.83815,3.93441,8.72642,1.89555,1.40407
1.56728,3.85060,8.34597,1.57444,1.37403
2.37435,4.58848,8.85559,2.84548,1.30213
1.45303,3.25034,8.63171,-1.31407,1.51049
2.34944,2.98075,8.52279,1.74495,1.58298
1.95426,1.44133,8.72695,3.17499,1.39283
3.00668,3.55821,8.82778,1.78348,1.37019
2.92383,3.77654,8.37451,-2.56786,1.33713
2.15100,4.05706,8.16085,2.48625,1.26473
1.95248,3.28500,7.98380,3.02922,1.35242
2.29564,3.94873,8.66949,4.46373,1.33537
2.46892,4.76415,8.42989,2.06130,1.36969
2.42439,5.00088,8.87491,5.18637,1.19746
2.21868,3.04990,8.79289,-0.23798,1.51027
3.37316,4.01453,8.38878,6.11026,1.34656
1.67236,3.57702,8.81728,-0.39099,1.27649
2.81733,4.17823,8.30732,4.33821,1.39314
1.83207,3.62391,8.15347,1.30955,1.28245
2.08903,4.87296,8.53765,3.15807,1.26279
2.57056,3.50125,8.74303,4.82333,1.33372
2.73952,4.19317,8.36577,3.32064,1.46520
3.25343,2.76359,9.22085,3.73900,1.33672
2.00228,3.57237,8.96967,1.37396,1.34924
3.32212,4.69848,8.22156,0.21224,1.49602
3.90073,3.13694,8.27641,3.46757,1.37070
2.14045,6.54488,8.29727,3.35015,1.31885
2.36026,5.32925,8.35782,1.54290,1.48070
2.18039,2.63021,8.74039,2.37537,1.52283
2.65045,4.42422,8.59681,0.89152,1.32441
3.17239,3.78979,8.99292,0.63523,1.23613
2.41898,3.90315,8.87892,0.35027,1.34044
2.86855,3.62525,8.10916,1.94035,1.37193
3.80405,5.08714,8.70001,3.84337,1.49914
2.48624,2.38229,9.39773,3.99181,1.34455
2.36770,3.67449,8.21377,2.89830,1.47499
2.24035,4.10592,8.57008,0.22945,1.26381
3.03250,6.10197,8.70938,2.27883,1.45858
1.94925,5.54723,8.76999,1.14101,1.57723
2.63724,3.33421,8.85691,1.70311,1.37858
2.35019,4.30668,8.73353,0.70729,1.36740
2.25447,4.94881,8.02460,0.93709,1.39945
1.56299,3.67785,8.59897,5.10683,1.32415
2.06011,4.90719,8.70920,3.55910,1.46586
2.61925,3.93089,8.46070,2.14688,1.34440
1.83799,4.43423,8.68608,3.68535,1.29996
3.19440,3.18523,8.80594,3.74929,1.32222
2.58735,4.58575,8.66849,1.08498,1.46168
2.16673,4.42997,7.84703,2.12171,1.30194
2.24655,3.77948,8.68020,1.35060,1.47126
2.68869,3.06133,8.45681,0.27313,1.27502
2.59475,4.44762,8.51812,2.11411,1.48505
1.90202,4.00797,8.63593,-2.41289,1.28807
2.30325,4.22793,8.46865,0.52317,1.41253
2.17104,3.18050,8.49175,1.04404,1.42094
2.55851,3.47901,8.57708,4.35288,1.50214
2.69286,5.05747,8.34181,5.89809,1.38937
3.47634,4.70265,8.44227,3.82170,1.51574
1.67300,4.35424,9.06591,1.78550,1.37833
2.21768,3.90853,9.02000,1.29563,1.51630
3.22712,4.36704,9.09604,0.60614,1.40190
2.71513,3.67326,8.18485,4.86787,1.38259
3.05355,3.35533,8.65993,3.15727,1.32711
2.76090,3.60346,8.68582,3.05031,1.37321
1.56194,3.68720,8.49068,4.11736,1.43186
2.11893,3.00624,8.56404,1.88801,1.52460
2.47662,3.83017,8.43138,5.43127,1.32826
1.75529,4.45182,8.64516,2.14948,1.47482
2.51359,3.69921,9.09242,1.19041,1.49383
1.51861,5.18144,8.50669,7.00934,1.54207
2.83504,3.37070,8.66622,2.06356,1.33326
1.87464,4.99188,8.42437,1.37501,1.30043
1.68671,3.18611,9.04170,6.33837,1.27737
3.01932,5.24511,8.90183,0.26462,1.51988
2.72056,4.09695,8.84838,2.48422,1.57904
2.36166,3.49625,7.87958,3.29113,1.39763
1.51787,4.04038,8.31610,4.62344,1.37426
2.58902,2.03653,8.89803,2.94320,1.21041
3.43244,2.65653,8.68605,1.41033,1.37585
2.18886,5.26830,8.22581,2.18793,1.40250
2.87034,6.15756,8.60606,1.86719,1.39220
2.95047,4.49110,8.31051,2.84829,1.39835
3.38216,4.39831,8.76667,7.17983,1.40014
2.82466,3.73457,8.85205,1.73870,1.44294
1.52322,4.41432,8.60259,-0.90564,1.33479
2.35253,5.63891,8.38564,3.40779,1.35477
3.20246,2.73897,8.39419,0.11539,1.48795
2.23619,3.36103,8.73232,1.81066,1.60064
2.11436,5.37558,8.13059,3.46058,1.57393
1.99395,6.53890,8.90975,3.83929,1.46396
2.40234,4.57776,8.49786,5.12947,1.38614
2.41396,3.44722,8.51892,1.96013,1.40226
1.96817,3.58635,8.96718,1.25220,1.32757
3.31096,6.42537,8.21628,0.59418,1.54581
2.47411,3.47527,8.39813,5.02988,1.27051
2.72805,2.47445,8.25541,7.06744,1.36573
3.18097,4.29170,8.95496,2.58138,1.17464
2.52364,4.82048,8.77533,5.79966,1.42475
2.43598,2.94682,8.73286,2.12397,1.35743
1.93407,5.77884,8.30604,-0.82490,1.56226
2.58289,4.64918,8.79430,2.30888,1.29473
3.08018,4.38710,8.41784,2.24233,1.17168
2.65451,4.98014,8.43947,0.90689,1.33227
1.82645,4.26638,8.23296,3.70891,1.58787
1.78287,3.13074,8.31937,2.25482,1.35699
2.17959,4.73822,8.75428,2.43629,1.25358
2.05306,2.83277,8.34406,2.80166,1.33450
2.57198,5.78115,8.66476,3.94048,1.38893
2.84759,4.02771,8.28643,5.12606,1.35690
3.11972,2.12736,8.91781,3.77316,1.34874
2.64369,3.74825,8.53260,3.10254,1.51794
1.94240,3.90074,8.46010,2.70428,1.34737
2.30181,3.99276,8.73605,6.06549,1.55471
2.47799,3.46392,8.45984,4.18888,1.21743
1.94593,4.43835,8.43321,3.58824,1.25333
1.73311,3.84339,8.78016,4.63083,1.44143
1.89463,3.90145,8.50298,4.58733,1.41974
1.91749,3.89839,8.47806,-0.53470,1.43329
3.17188,4.79048,9.08838,0.37946,1.29665
1.01136,2.93721,8.77609,2.36460,1.34615
2.79585,3.31654,8.60945,4.15454,1.36490
2.60840,4.14647,8.42510,-0.31703,1.30118
1.96831,2.56246,8.92378,1.65876,1.51769
2.55145,4.80505,8.88649,5.16359,1.48964
2.36113,5.76705,8.44273,-1.11399,1.51638
2.66112,3.33125,8.50450,0.71976,1.32434
2.46231,3.43448,8.44746,4.26803,1.46495
3.06832,4.19330,8.63435,5.11995,1.31626
2.51188,3.79450,8.60432,3.72117,1.53446
2.52094,2.57025,8.69917,0.70731,1.46513
2.12025,4.33586,8.62255,0.16628,1.40662
2.58783,3.27149,8.93162,2.06146,1.36559
2.90900,1.64220,8.90470,1.08630,1.48497
2.42051,4.90137,8.52888,-2.53499,1.42985
2.74810,5.14894,8.12137,3.23686,1.51925
1.88962,5.34905,8.47745,5.66787,1.43079
2.57136,3.80809,8.82810,-0.99503,1.38168
2.52041,3.06780,8.59662,4.11667,1.28821
2.89615,3.05125,8.65232,2.53286,1.37186
2.46929,4.85966,8.21929,3.63415,1.39292
2.41986,5.53523,8.31657,2.09162,1.27846
2.13710,5.55433,8.46558,2.65135,1.38118
2.98497,3.97557,8.70041,0.73478,1.39270
2.30988,4.62323,8.49311,4.47608,1.31350
2.66809,2.99414,8.41666,-2.14794,1.46264
2.51742,3.55261,8.74463,1.16541,1.33032
2.49099,5.04280,8.85791,3.44512,1.41478
2.78813,4.50865,8.65457,-0.23662,1.33144
2.90276,3.67596,8.74790,2.29965,1.41837
2.67110,3.28770,8.45566,3.33443,1.29424
2.86142,3.93891,8.44608,0.89606,1.22396
2.89602,4.29328,8.93100,2.60697,1.23594
2.94201,4.38293,8.60947,3.06650,1.36768
3.01189,2.58981,8.06584,-1.09353,1.43188
2.02128,3.23517,8.86724,4.08751,1.34621
1.96419,4.10047,8.28226,5.30188,1.41078
2.75043,4.17972,9.36486,1.32105,1.31304
2.17200,4.24896,8.51489,0.97772,1.22879
2.91952,5.33989,8.57503,3.31093,1.42520
2.05439,3.17613,8.43767,4.00532,1.40033
2.28461,4.36231,8.65033,1.90333,1.44146
2.51355,4.99347,8.29050,4.50849,1.51114
2.36407,4.36831,8.22917,2.51274,1.55845
2.06390,3.92388,7.98741,1.52964,1.45967
1.46515,4.49042,8.65057,3.10709,1.49685
1.82648,4.70420,8.72805,3.92225,1.45332
3.04877,5.28014,8.30020,2.90060,1.38276
3.00621,5.70745,8.77105,4.12567,1.35281
2.88519,2.09110,8.63558,1.13120,1.46126
1.95481,3.56313,9.17368,1.25699,1.37506
3.02891,4.80742,8.08020,3.01207,1.23774
2.95087,3.74765,8.94005,-0.82233,1.40588
2.61500,4.39925,8.16649,5.07091,1.39039
2.74149,5.63575,8.43761,2.93469,1.43350
1.76957,5.76645,8.18700,3.59222,1.37153
2.64248,3.17876,8.75583,5.15856,1.36729
2.02806,3.29292,7.89050,3.21982,1.36476
3.23664,4.06315,8.72564,3.17045,1.27942
2.86072,3.25259,8.91771,1.68749,1.47657
2.87532,5.09565,8.45200,1.17753,1.18155
2.89696,4.60468,8.42745,5.85846,1.45064
2.80824,5.07649,8.78602,-0.04672,1.30990
2.40403,3.69842,9.01466,1.92033,1.25996
2.17328,4.24859,8.01197,3.93124,1.18241
2.25886,4.25534,9.31756,4.59040,1.35900
2.56221,4.44114,8.53270,4.58110,1.31576
3.03661,2.86283,8.52183,7.95136,1.54350
2.51969,2.48029,8.79266,1.94524,1.31920
2.50316,5.28297,8.48679,3.31572,1.41580
2.46186,5.06346,8.85555,2.58373,1.53589
2.12894,4.69426,8.45251,3.86963,1.50928
3.13632,4.51628,8.48201,0.60620,1.42267
2.06909,2.04611,8.65988,4.52649,1.58081
1.89390,3.00394,8.00391,3.19421,1.42749
2.10686,4.73390,8.93686,1.45910,1.60637
2.29124,3.23403,8.63254,-1.93834,1.35306
2.05397,3.70385,7.95688,3.45665,1.28362
0.97797,3.03871,8.58480,3.55199,1.49305
2.45658,5.25731,8.82106,0.68154,1.40858
2.47034,3.32441,8.79521,5.16030,1.26352
1.65011,4.55739,8.50627,-0.03923,1.57120
2.38545,4.11492,8.03631,4.29963,1.45001
2.72930,4.47224,8.96503,-1.68018,1.66870
1.44911,4.78150,8.77495,3.58714,1.27363
3.19502,4.19616,8.80188,5.83153,1.46263
1.04212,3.70033,8.96736,-1.05478,1.48062
2.56208,4.73148,8.41116,1.54701,1.43563
2.34829,3.47247,8.44727,-0.00423,1.33138
2.95265,4.98231,8.50148,4.76178,1.30906
2.97347,2.65173,8.54159,4.69221,1.46402
2.87036,4.21681,8.44261,0.52664,1.50958
2.69387,2.61781,8.13676,2.45243,1.37867
3.02945,5.42986,8.23191,2.29154,1.46982
1.88461,3.65820,8.83279,2.35963,1.48156
2.00987,3.00121,8.70436,-1.35836,1.32019
2.27615,4.78637,8.71396,1.92390,1.33916
2.92713,4.52760,8.30652,-0.04777,1.46757
2.23964,4.71257,8.38271,3.80840,1.34395
1.43687,2.76176,8.21699,0.32666,1.38746
2.41770,3.13429,8.86742,3.93714,1.37453
2.36042,4.03453,8.40736,0.51192,1.27138
2.51618,4.20531,8.40461,2.63518,1.52300
2.11669,5.02434,8.65352,2.06908,1.31910
3.58729,2.83575,8.12007,-0.54083,1.56109
2.69588,3.99564,8.71892,1.19956,1.53917
3.02827,3.40228,9.04273,7.32254,1.42620
2.80734,2.69178,9.11717,7.76976,1.31805
2.12641,3.89924,8.97024,0.24059,1.23810
3.19681,5.62264,8.94265,2.27894,1.34981
1.78680,4.92906,8.83624,1.78508,1.25562
1.66218,4.39575,8.89718,1.09240,1.44830
2.44729,4.64877,8.41117,3.81841,1.28412
2.32333,3.83689,8.61638,2.88024,1.16098
2.88049,3.07194,8.55917,1.36254,1.37741
2.93418,5.07006,8.19063,1.63458,1.46680
2.64486,4.55258,8.41753,3.55257,1.40352
2.19661,1.86343,8.50075,2.12095,1.46325
2.18008,3.53381,8.49289,1.73371,1.29308
1.59401,4.45603,8.74127,-0.88403,1.32793
2.12930,4.08319,8.79046,-1.07009,1.47601
2.39787,5.05982,8.71084,3.42936,1.27618
2.69773,4.53822,9.15002,3.06064,1.46027
2.44728,5.34043,8.71912,0.26516,1.23851
2.10969,2.33238,8.21592,1.33198,1.45582
2.15561,5.35737,8.34903,1.31654,1.45880
2.01135,6.14242,8.27946,1.35836,1.34426
2.57730,4.52363,8.72950,4.40709,1.24004
2.28170,3.84425,8.58861,5.60741,1.46500
2.19627,3.84686,8.55855,0.85913,1.34963
1.36557,4.78962,8.87126,3.02522,1.49133
2.69526,3.60071,8.53333,2.01866,1.41219
2.24470,3.67553,8.34850,3.35063,1.45353
2.29180,3.64311,8.75599,5.22300,1.45825
2.07820,3.50355,8.42864,2.40960,1.56807
2.70250,4.01005,8.58189,5.56825,1.45212
2.29864,3.77607,8.56294,2.67268,1.37351
2.38164,6.06156,8.00519,-0.11850,1.42561
1.61074,2.91169,8.55073,4.66396,1.50355
2.11637,3.41895,8.66670,2.86176,1.32137
2.61028,3.14343,8.74289,5.01866,1.42539
1.98366,4.45809,8.65141,0.21107,1.42261
2.37929,4.10201,8.72421,3.93965,1.36005
2.25076,5.17007,8.69970,1.41911,1.40971
2.95438,6.28834,8.68985,3.62574,1.41484
2.68591,4.90833,8.93415,5.73809,1.29575
2.95317,4.72021,8.66844,4.65834,1.47654
2.58162,4.60190,8.78525,5.89996,1.42131
2.79010,2.59019,8.49907,1.14127,1.27048
2.52430,3.51693,8.86278,3.93030,1.32248
1.74623,3.80666,8.56023,3.90994,1.33544
2.56495,5.18638,9.10677,3.95930,1.47737
2.03478,5.48462,8.90478,0.60547,1.56608
3.43077,4.72597,8.75852,0.45482,1.43683
1.63998,4.15275,8.51557,2.75487,1.41449
2.10178,4.28763,8.81792,2.04108,1.26248
3.16511,4.06769,8.73181,1.31020,1.31366
2.38108,3.32078,8.46238,2.97586,1.47149
2.29844,4.81802,8.49520,0.08238,1.45272
2.64192,4.40622,8.91874,5.01368,1.42245
2.88504,5.41845,9.27423,4.38037,1.38339
1.89480,5.03778,9.02664,5.27874,1.36417
2.77991,3.90850,8.22812,-1.34187,1.40000
1.34247,3.28729,8.85841,4.79333,1.22615
2.29901,4.65859,8.83405,-2.01057,1.25506
2.65932,3.81796,8.64413,4.84845,1.39559
1.95063,4.24418,8.31114,2.88196,1.24522
2.75629,4.00617,8.45160,1.02142,1.46438
2.18397,3.84877,8.99283,5.72717,1.35435
3.14119,4.55270,8.52750,2.89517,1.61276
2.71440,4.11161,8.76116,-0.40296,1.43559
1.69211,2.17670,8.91996,3.01716,1.35612
2.26758,3.08355,8.95756,3.21160,1.39322
1.41929,2.97824,8.89487,0.95910,1.28186
3.09900,3.16236,9.45266,4.69729,1.23508
2.51303,3.53876,8.72857,-0.71188,1.28386
2.34256,4.26903,9.31375,4.62534,1.56035
1.81447,4.43876,8.86349,2.51131,1.35809
2.79803,5.02543,8.84045,0.86654,1.40471
2.45675,3.42399,8.25139,2.72122,1.46956
2.68631,5.30384,8.51166,1.36288,1.44354
2.49182,3.16109,9.02192,1.32108,1.25099
3.35015,3.62613,8.35246,0.24405,1.33332
2.51478,5.00107,8.55179,0.92494,1.28777
2.24776,4.77418,8.22228,1.97503,1.32202
1.41323,5.31530,9.01243,2.36307,1.21927
2.69327,6.07161,8.62072,2.25243,1.40079
3.04889,2.84890,8.12316,1.58171,1.30364
1.56273,3.59273,8.57861,2.29901,1.43336
1.74387,2.96927,8.92288,-0.64019,1.58828
2.60079,5.23966,8.89128,6.40199,1.50098
2.97323,4.54660,8.80051,2.80229,1.41768
2.67601,5.17274,8.63296,4.31364,1.39473
2.22419,3.12042,8.77798,1.74019,1.34478
3.08804,4.59227,8.34011,4.37277,1.46468
1.70470,3.88797,8.33075,-4.42086,1.35841
2.30570,3.73664,8.64621,1.66736,1.27305
2.49033,5.88784,8.74459,1.72412,1.44745
2.34272,3.61774,8.76851,1.26572,1.48179
2.45241,2.07054,8.42669,4.36241,1.25830
2.67658,5.09251,9.13912,2.48398,1.25789
2.44973,4.20068,9.03091,4.51856,1.49104
2.15603,4.77172,8.52677,0.07615,1.42916
1.42214,4.24804,7.96861,4.34874,1.27346
2.67286,5.16116,8.82798,0.92453,1.30791
2.01812,4.28242,8.47930,3.51942,1.36735
2.96645,5.65483,8.45152,0.81641,1.38169
1.84203,3.57632,7.87113,0.87580,1.47541
2.92955,4.48880,9.06521,-0.96046,1.25473
2.69005,6.07057,8.74745,2.34367,1.37328
1.66976,3.69913,8.34108,0.27776,1.42254
2.07276,2.79547,8.75555,2.61123,1.30100
2.37469,4.95251,8.82828,3.94968,1.56144
2.01154,3.23975,8.31131,4.90740,1.36909
2.86574,4.24868,8.24076,5.67667,1.36837
2.35298,2.56093,9.29743,0.87233,1.28782
2.23438,2.61613,8.64211,0.16427,1.38462
3.06229,5.12792,8.24177,4.01149,1.47392
2.75279,3.20511,8.23552,2.66107,1.52421
2.56153,5.05082,9.03434,2.39662,1.34649
2.26425,3.61310,8.55692,4.22926,1.35966
3.05279,3.52768,8.38416,4.45374,1.36147
2.10836,5.66521,8.24764,4.59629,1.31972
2.91513,4.74144,8.46755,-0.81047,1.30493
2.31030,5.18738,8.63879,2.42792,1.57338
2.56375,5.19465,8.80235,2.42111,1.54022
2.45686,5.57658,8.92186,-2.33379,1.33120
2.03962,5.09926,8.48441,0.83362,1.35656
2.72541,4.35863,8.37429,1.15560,1.33192
2.24965,5.88504,8.39247,3.69178,1.27883
1.64489,5.01395,8.53329,3.32075,1.46433
1.66854,3.53292,8.67291,2.67877,1.29230
2.67591,4.24325,8.37370,-1.21538,1.34489
2.31252,2.71564,8.65535,1.91843,1.50677
2.14404,5.22141,8.77196,5.32727,1.49673
1.69371,2.46919,8.04214,5.18825,1.19765
2.12409,4.20514,8.94791,2.11361,1.47024
2.91221,5.02950,8.25786,0.32859,1.22348
2.11967,4.28312,8.28057,2.20442,1.47302
2.88737,3.77437,8.44875,4.40417,1.53894
2.43575,4.14626,8.55871,0.76099,1.47810
2.42990,5.34491,8.28965,3.35525,1.23490
2.64780,4.25795,8.35807,7.79957,1.44815
1.73811,4.77409,8.42191,3.67379,1.36160
1.82034,4.74242,8.50628,-0.96090,1.40341
2.30516,5.41526,8.89805,5.09665,1.33314
3.13305,4.97909,9.14368,3.94721,1.33203
3.36019,5.95575,8.69582,3.57956,1.34121
2.36544,3.79725,8.66910,-0.11139,1.43183
2.77766,3.96194,8.65349,0.58483,1.35946
2.28917,5.39357,8.74993,2.53998,1.38900
2.03156,1.50726,8.77605,2.58751,1.46670
1.74783,4.59215,8.36102,4.30925,1.64759
2.29101,3.77425,8.34278,1.88707,1.38043
2.23045,4.36659,8.42803,2.54384,1.22179
2.13196,4.34503,9.01315,-1.02900,1.27306
2.55255,4.03605,8.80964,1.77123,1.28032
1.92690,1.90839,8.76169,4.33127,1.42418
1.92165,4.04520,8.90223,0.04269,1.38207
2.05684,4.37504,8.54842,4.62818,1.44439
2.26152,3.53002,8.91061,1.30283,1.21090
2.76599,4.32170,9.01332,1.54857,1.38265
3.55827,4.11172,8.47755,6.47433,1.45215
3.08849,5.68694,8.52798,1.69528,1.46993
2.16181,4.09544,7.92256,1.09652,1.28696
2.50595,2.85642,8.76801,1.20191,1.53188
1.81427,3.97502,8.74348,0.08190,1.34952
2.17011,4.07289,8.47245,0.37373,1.44992
2.19957,5.43064,8.43609,1.01011,1.54371
1.65585,4.30482,8.46912,1.28793,1.61142
3.22968,4.12408,9.63298,3.03269,1.35401
2.41686,5.07648,8.75992,2.93656,1.39385
3.17249,5.19971,8.32374,5.22224,1.28103
3.01951,3.64886,8.57810,0.11972,1.53303
2.89305,3.72318,8.87242,3.01623,1.33881
2.43064,4.70891,8.55869,2.81602,1.52348
2.22328,2.66282,8.25158,3.31829,1.32767
2.13579,6.24814,8.72929,6.09099,1.34127
2.61465,4.64010,8.74857,2.54927,1.46500
1.93707,5.10671,8.69810,0.96405,1.34671
1.73888,5.26490,8.49717,1.12637,1.22063
3.62993,1.94823,8.68841,-2.13525,1.44535
2.14737,5.52655,9.05285,0.74636,1.60544
2.19918,3.73717,8.20739,3.60142,1.46924
2.35987,5.15714,8.73652,1.83246,1.41268
1.82502,2.98886,8.46321,1.63594,1.22660
2.58825,2.09014,7.86806,7.62373,1.48014
3.11604,4.02851,8.14391,3.64429,1.48763
2.37207,3.61301,8.86928,3.20567,1.31284
2.04567,2.79618,8.81899,3.58331,1.45017
2.15887,5.26111,8.65542,0.06273,1.26524
2.23114,3.03903,8.40647,6.98434,1.24630
2.61801,6.32331,8.33628,3.06743,1.55654
2.94670,4.42105,8.97784,2.93566,1.36749
2.81049,2.79924,8.81552,1.88584,1.43101
2.48989,5.10406,9.54094,2.98337,1.39602
1.91912,4.53499,8.90041,3.02145,1.37561
3.06916,4.86263,8.52314,1.08213,1.58874
2.27547,3.95756,8.15080,3.45685,1.32379
1.65149,3.57621,8.14077,5.05635,1.28799
2.80863,3.80684,8.29396,4.42346,1.16758
2.41950,5.57371,8.95390,2.94601,1.38135
2.05578,4.94817,8.38341,0.86310,1.39831
2.78794,3.60899,8.50578,5.19924,1.41516
1.60905,4.68082,9.02248,4.72923,1.52171
3.26313,3.26569,8.39941,2.38522,1.48211
1.93426,3.46029,8.04542,-0.21369,1.58778
2.35268,4.73079,8.35608,3.31423,1.18200
1.53648,3.39931,8.33886,4.05425,1.44927
2.58842,4.20867,8.29152,2.28676,1.40344
1.98436,3.72933,8.96241,2.25289,1.27580
3.24049,2.75625,8.51367,1.72234,1.31926
2.91737,4.95681,8.59482,4.59316,1.38958
1.92184,5.27475,8.11021,4.80289,1.43530
1.85901,2.72306,8.28297,0.16058,1.55371
2.42743,2.44338,7.86914,3.99612,1.47668
2.39634,3.94445,8.44855,1.13788,1.38788
2.86092,3.28542,8.85797,1.31606,1.50466
2.81302,4.90267,9.31190,3.04634,1.33844
3.35208,4.48663,8.05884,4.50085,1.52484
2.30464,3.41072,8.95536,3.03110,1.36599
2.13962,4.81857,8.96687,2.42907,1.39795
2.58631,4.70234,8.73900,1.29144,1.47306
2.64651,3.76795,8.56566,1.08204,1.27421
2.15500,4.84833,8.87593,1.04164,1.47886
2.20548,3.86999,8.61038,3.65057,1.33110
